Game ID,Date,Offense Name,Offense ID,Offense Games Played,Offense Home,Offense AVG,Offense OBP,Offense SLG,Offense OPS,Offense Runs,Defense Name,Defense ID,Defense Games Played,Pitcher Name,Pitcher ID,Pitcher Starts,Pitcher ERA,Pitcher WHIP,Pitcher Innings,Pitcher Strikeouts,Pitcher Runs
718555,4/16/2023,Cleveland Guardians,114,16,False,0.239,0.33,0.359,0.689,6,Washington Nationals,120,16,Patrick Corbin,571578,4,6.3,1.75,6.0,4,4
718555,4/16/2023,Washington Nationals,120,16,True,0.259,0.326,0.353,0.679,7,Cleveland Guardians,114,16,Shane Bieber,669456,4,2.88,1.12,6.0,4,3
718547,4/16/2023,Chicago Cubs,112,14,False,0.274,0.336,0.429,0.765,3,Los Angeles Dodgers,119,16,Julio Urias,628711,4,1.9,1.01,5.2,6,3
718547,4/16/2023,Los Angeles Dodgers,119,16,True,0.231,0.338,0.457,0.795,2,Chicago Cubs,112,14,Drew Smyly,592767,3,4.7,1.3,5.2,3,1
718558,7/24/2023,San Francisco Giants,137,101,False,0.242,0.318,0.398,0.716,1,Detroit Tigers,116,100,Tarik Skubal,669373,4,3.71,0.88,5.0,9,0
718558,7/24/2023,Detroit Tigers,116,100,True,0.231,0.299,0.369,0.668,5,San Francisco Giants,137,101,Ross Stripling,548389,10,5.77,1.37,6.0,3,3
718554,4/16/2023,Philadelphia Phillies,143,16,False,0.293,0.348,0.464,0.812,14,Cincinnati Reds,113,15,Luis Cessa,570666,3,13.5,2.75,3.0,0,11
718554,4/16/2023,Cincinnati Reds,113,15,True,0.251,0.335,0.396,0.731,3,Philadelphia Phillies,143,16,Aaron Nola,605400,4,5.91,1.45,6.0,4,3
718548,4/16/2023,Pittsburgh Pirates,134,16,False,0.234,0.315,0.409,0.724,4,St. Louis Cardinals,138,16,Miles Mikolas,571945,4,8.1,2.05,5.2,4,3
718548,4/16/2023,St. Louis Cardinals,138,16,True,0.276,0.349,0.421,0.77,5,Pittsburgh Pirates,134,16,Mitch Keller,656605,4,3.8,1.35,6.0,3,3
718553,4/16/2023,Baltimore Orioles,110,16,False,0.26,0.357,0.45,0.807,8,Chicago White Sox,145,16,Dylan Cease,656302,4,2.01,1.07,6.0,5,4
718553,4/16/2023,Chicago White Sox,145,16,True,0.261,0.316,0.418,0.734,4,Baltimore Orioles,110,16,Grayson Rodriguez,680570,3,6.91,1.6,5.0,8,4
718546,4/16/2023,New York Mets,121,16,False,0.217,0.339,0.374,0.713,4,Oakland Athletics,133,16,JP Sears,676664,3,4.6,1.09,6.0,3,2
718546,4/16/2023,Oakland Athletics,133,16,True,0.235,0.313,0.37,0.683,3,New York Mets,121,16,Jose Butto,676130,1,1.8,1.8,5.0,2,1
718549,4/16/2023,Milwaukee Brewers,158,16,False,0.263,0.346,0.417,0.763,1,San Diego Padres,135,17,Yu Darvish,506433,3,3.44,1.09,7.0,12,1
718549,4/16/2023,San Diego Padres,135,17,True,0.231,0.316,0.404,0.72,0,Milwaukee Brewers,158,16,Wade Miley,489119,3,1.5,0.94,7.0,8,0
718552,4/16/2023,Texas Rangers,140,15,False,0.244,0.311,0.404,0.715,9,Houston Astros,117,16,Framber Valdez,664285,4,1.8,1.16,6.0,7,5
718552,4/16/2023,Houston Astros,117,16,True,0.248,0.334,0.379,0.713,1,Texas Rangers,140,15,Andrew Heaney,571760,3,4.97,1.42,5.0,4,0
718551,4/16/2023,Atlanta Braves,144,16,False,0.274,0.352,0.459,0.811,5,Kansas City Royals,118,16,Zack Greinke,425844,4,4.03,1.25,6.0,6,4
718551,4/16/2023,Kansas City Royals,118,16,True,0.211,0.273,0.342,0.615,4,Atlanta Braves,144,16,Kyle Wright,657140,2,6.23,1.73,5.2,6,2
718545,4/16/2023,Colorado Rockies,115,16,False,0.253,0.304,0.395,0.699,0,Seattle Mariners,136,16,Luis Castillo,622491,4,0.73,0.61,7.0,9,0
718545,4/16/2023,Seattle Mariners,136,16,True,0.234,0.312,0.382,0.694,1,Colorado Rockies,115,16,Noah Davis,663562,1,0.0,1.2,5.0,5,0
718550,4/16/2023,Arizona Diamondbacks,109,16,False,0.252,0.297,0.397,0.694,5,Miami Marlins,146,16,Sandy Alcantara,645261,4,5.47,1.14,6.0,9,5
718550,4/16/2023,Miami Marlins,146,16,True,0.245,0.303,0.387,0.69,0,Arizona Diamondbacks,109,16,Zac Gallen,668678,4,3.33,0.95,6.2,7,0
718539,4/17/2023,Texas Rangers,140,16,False,0.239,0.309,0.401,0.71,4,Kansas City Royals,118,17,Jordan Lyles,543475,4,4.62,1.26,8.0,3,4
718539,4/17/2023,Kansas City Royals,118,17,True,0.202,0.264,0.326,0.59,0,Texas Rangers,140,16,Jacob deGrom,594798,4,3.48,0.87,4.0,5,0
718541,4/18/2023,Cleveland Guardians,114,18,False,0.234,0.32,0.351,0.671,0,Detroit Tigers,116,16,Eduardo Rodriguez,593958,4,3.0,1.04,8.0,10,0
718541,4/18/2023,Detroit Tigers,116,16,True,0.217,0.279,0.335,0.614,1,Cleveland Guardians,114,18,Peyton Battenfield,685410,2,1.69,0.94,6.0,5,1
718543,4/18/2023,Philadelphia Phillies,143,18,False,0.286,0.343,0.445,0.788,0,Chicago White Sox,145,18,Lucas Giolito,608337,4,4.29,1.24,6.0,7,0
718543,4/18/2023,Chicago White Sox,145,18,True,0.254,0.307,0.404,0.711,3,Philadelphia Phillies,143,18,Bailey Falter,663559,4,4.5,1.18,7.0,3,3
718538,4/17/2023,Arizona Diamondbacks,109,17,False,0.248,0.296,0.4,0.696,6,St. Louis Cardinals,138,17,Jack Flaherty,656427,4,2.95,1.41,6.0,4,4
718538,4/17/2023,St. Louis Cardinals,138,17,True,0.272,0.343,0.418,0.761,3,Arizona Diamondbacks,109,17,Merrill Kelly,518876,4,2.53,1.27,6.0,3,1
718542,4/17/2023,Tampa Bay Rays,139,17,False,0.277,0.351,0.53,0.881,1,Cincinnati Reds,113,16,Hunter Greene,668881,4,4.24,1.53,3.0,1,0
718542,4/17/2023,Cincinnati Reds,113,16,True,0.25,0.336,0.397,0.733,8,Tampa Bay Rays,139,17,Jalen Beeks,656222,2,3.0,1.0,3.0,1,1
718535,4/17/2023,Pittsburgh Pirates,134,17,False,0.244,0.321,0.419,0.74,14,Colorado Rockies,115,17,Kyle Freeland,607536,4,3.8,1.27,2.2,1,9
718535,4/17/2023,Colorado Rockies,115,17,True,0.256,0.309,0.398,0.707,3,Pittsburgh Pirates,134,17,Rich Hill,448179,4,5.57,1.33,6.0,7,1
718544,4/17/2023,San Francisco Giants,137,15,False,0.246,0.329,0.429,0.758,3,Miami Marlins,146,17,Jesus Luzardo,666200,4,2.74,1.26,4.1,6,3
718544,4/17/2023,Miami Marlins,146,17,True,0.248,0.304,0.389,0.693,4,San Francisco Giants,137,15,Logan Webb,657277,4,4.94,1.23,6.2,6,4
718534,4/17/2023,Milwaukee Brewers,158,17,False,0.263,0.347,0.414,0.761,7,Seattle Mariners,136,17,Chris Flexen,623167,3,7.79,1.73,6.0,5,4
718534,4/17/2023,Seattle Mariners,136,17,True,0.232,0.308,0.384,0.692,3,Milwaukee Brewers,158,17,Corbin Burnes,669203,4,4.76,1.06,5.1,3,2
718533,4/17/2023,Atlanta Braves,144,17,False,0.271,0.351,0.454,0.805,2,San Diego Padres,135,18,Ryan Weathers,677960,3,2.81,1.19,6.0,5,2
718533,4/17/2023,San Diego Padres,135,18,True,0.228,0.311,0.394,0.705,0,Atlanta Braves,144,17,Max Fried,608331,2,1.08,0.96,5.0,4,0
718532,4/17/2023,New York Mets,121,17,False,0.227,0.344,0.384,0.728,8,Los Angeles Dodgers,119,17,Dustin May,669160,4,3.0,0.92,5.2,1,5
718532,4/17/2023,Los Angeles Dodgers,119,17,True,0.232,0.333,0.463,0.796,6,New York Mets,121,17,David Peterson,656849,4,6.1,1.65,6.0,6,6
718540,4/17/2023,Los Angeles Angels,108,16,False,0.242,0.333,0.386,0.719,5,Boston Red Sox,111,17,Brayan Bello,678394,1,16.88,3.38,2.2,5,5
718540,4/17/2023,Boston Red Sox,111,17,True,0.238,0.323,0.413,0.736,4,Los Angeles Angels,108,16,Shohei Ohtani,660271,4,0.86,0.9,2.0,3,1
718536,4/17/2023,Chicago Cubs,112,15,False,0.289,0.347,0.446,0.793,10,Oakland Athletics,133,17,Kyle Muller,666205,4,7.23,1.98,4.0,3,6
718536,4/17/2023,Oakland Athletics,133,17,True,0.235,0.309,0.362,0.671,1,Chicago Cubs,112,15,Hayden Wesneski,669713,3,6.23,1.77,7.0,7,1
718537,4/17/2023,Toronto Blue Jays,141,17,False,0.271,0.34,0.407,0.747,2,Houston Astros,117,17,Cristian Javier,664299,4,3.68,1.14,5.0,5,1
718537,4/17/2023,Houston Astros,117,17,True,0.251,0.335,0.39,0.725,9,Toronto Blue Jays,141,17,Kevin Gausman,592332,4,3.65,1.18,4.2,5,8
718541,4/18/2023,Cleveland Guardians,114,18,False,0.234,0.32,0.351,0.671,0,Detroit Tigers,116,16,Eduardo Rodriguez,593958,4,3.0,1.04,8.0,10,0
718541,4/18/2023,Detroit Tigers,116,16,True,0.217,0.279,0.335,0.614,1,Cleveland Guardians,114,18,Peyton Battenfield,685410,2,1.69,0.94,6.0,5,1
718543,4/18/2023,Philadelphia Phillies,143,18,False,0.286,0.343,0.445,0.788,0,Chicago White Sox,145,18,Lucas Giolito,608337,4,4.29,1.24,6.0,7,0
718543,4/18/2023,Chicago White Sox,145,18,True,0.254,0.307,0.404,0.711,3,Philadelphia Phillies,143,18,Bailey Falter,663559,4,4.5,1.18,7.0,3,3
718528,4/18/2023,San Francisco Giants,137,16,False,0.244,0.325,0.423,0.748,2,Miami Marlins,146,18,Edward Cabrera,665795,4,4.08,1.75,6.0,8,2
718528,4/18/2023,Miami Marlins,146,18,True,0.25,0.304,0.393,0.697,4,San Francisco Giants,137,16,Alex Wood,622072,3,1.8,1.4,2.1,3,1
718522,4/18/2023,Texas Rangers,140,17,False,0.245,0.32,0.41,0.73,12,Kansas City Royals,118,18,Brad Keller,641745,4,3.0,1.29,4.0,2,3
718522,4/18/2023,Kansas City Royals,118,18,True,0.204,0.264,0.328,0.592,2,Texas Rangers,140,17,Nathan Eovaldi,543135,4,5.4,1.48,6.0,5,2
718530,4/18/2023,Cleveland Guardians,114,17,False,0.239,0.328,0.361,0.689,3,Detroit Tigers,116,15,Matthew Boyd,571510,3,4.5,1.5,5.0,4,3
718530,4/18/2023,Detroit Tigers,116,15,True,0.219,0.28,0.338,0.618,4,Cleveland Guardians,114,17,Hunter Gaddis,683769,4,7.64,1.58,5.0,1,3
718526,4/18/2023,Tampa Bay Rays,139,18,False,0.286,0.358,0.547,0.905,10,Cincinnati Reds,113,17,Nick Lodolo,666157,4,4.98,1.71,4.2,4,8
718526,4/18/2023,Cincinnati Reds,113,17,True,0.243,0.329,0.382,0.711,0,Tampa Bay Rays,139,18,Taj Bradley,671737,2,2.61,0.97,5.1,9,0
718524,4/18/2023,Minnesota Twins,142,17,False,0.224,0.292,0.362,0.654,4,Boston Red Sox,111,18,Chris Sale,519242,4,8.0,1.67,6.0,11,1
718524,4/18/2023,Boston Red Sox,111,18,True,0.241,0.324,0.41,0.734,5,Minnesota Twins,142,17,Sonny Gray,543243,4,0.82,1.18,5.0,7,1
718523,4/18/2023,Chicago Cubs,112,16,False,0.285,0.346,0.435,0.781,4,Oakland Athletics,133,18,Ken Waldichuk,686610,4,7.65,1.85,5.0,5,0
718523,4/18/2023,Oakland Athletics,133,18,True,0.228,0.304,0.35,0.654,0,Chicago Cubs,112,16,Marcus Stroman,573186,4,0.75,0.92,6.0,5,0
718521,4/18/2023,Pittsburgh Pirates,134,18,False,0.246,0.325,0.432,0.757,5,Colorado Rockies,115,18,Jose Urena,570632,4,9.82,2.32,4.2,2,5
718521,4/18/2023,Colorado Rockies,115,18,True,0.257,0.311,0.404,0.715,3,Pittsburgh Pirates,134,18,Vince Velasquez,592826,4,5.12,1.5,6.0,7,3
718525,4/18/2023,Philadelphia Phillies,143,17,False,0.297,0.353,0.462,0.815,7,Chicago White Sox,145,17,Lance Lynn,458681,4,7.59,1.83,5.1,7,5
718525,4/18/2023,Chicago White Sox,145,17,True,0.26,0.312,0.412,0.724,4,Philadelphia Phillies,143,17,Zack Wheeler,554430,4,4.79,1.45,5.0,5,4
718520,4/18/2023,Toronto Blue Jays,141,18,False,0.269,0.337,0.409,0.746,4,Houston Astros,117,18,Jose Urquidy,664353,4,3.66,1.53,4.1,4,4
718520,4/18/2023,Houston Astros,117,18,True,0.249,0.33,0.382,0.712,2,Toronto Blue Jays,141,18,Chris Bassitt,605135,4,5.4,1.34,6.1,5,0
718517,4/18/2023,Milwaukee Brewers,158,18,False,0.257,0.339,0.411,0.75,6,Seattle Mariners,136,18,Logan Gilbert,669302,4,3.57,1.01,6.0,8,4
718517,4/18/2023,Seattle Mariners,136,18,True,0.229,0.308,0.374,0.682,5,Milwaukee Brewers,158,18,Colin Rea,607067,2,4.22,0.94,5.0,2,4
718527,4/18/2023,Arizona Diamondbacks,109,18,False,0.255,0.3,0.41,0.71,8,St. Louis Cardinals,138,18,Jordan Montgomery,656756,4,4.84,1.34,4.0,2,7
718527,4/18/2023,St. Louis Cardinals,138,18,True,0.269,0.345,0.426,0.771,7,Arizona Diamondbacks,109,18,Drey Jameson,686753,2,2.25,1.25,3.2,3,2
718529,4/18/2023,Los Angeles Angels,108,17,False,0.242,0.33,0.388,0.718,5,New York Yankees,147,17,Clarke Schmidt,657376,4,8.79,1.88,3.2,5,4
718529,4/18/2023,New York Yankees,147,17,True,0.232,0.307,0.42,0.727,2,Los Angeles Angels,108,17,Jose Suarez,660761,3,9.26,2.4,3.1,1,2
718531,4/18/2023,Baltimore Orioles,110,17,False,0.255,0.352,0.438,0.79,1,Washington Nationals,120,17,Josiah Gray,680686,4,3.74,1.48,5.0,3,1
718531,4/18/2023,Washington Nationals,120,17,True,0.253,0.318,0.342,0.66,0,Baltimore Orioles,110,17,Dean Kremer,665152,4,6.16,1.37,6.2,6,0
718519,4/18/2023,Atlanta Braves,144,18,False,0.269,0.351,0.458,0.809,8,San Diego Padres,135,19,Blake Snell,605483,4,6.0,1.89,5.0,5,2
718519,4/18/2023,San Diego Padres,135,19,True,0.224,0.309,0.384,0.693,1,Atlanta Braves,144,18,Spencer Strider,675911,4,2.45,1.05,6.0,9,0
718516,4/18/2023,New York Mets,121,18,False,0.222,0.334,0.37,0.704,0,Los Angeles Dodgers,119,18,Clayton Kershaw,477132,4,2.52,0.92,7.0,9,0
718516,4/18/2023,Los Angeles Dodgers,119,18,True,0.235,0.337,0.464,0.801,5,New York Mets,121,18,Tylor Megill,656731,4,3.0,1.43,5.0,4,3
718507,4/19/2023,Atlanta Braves,144,19,False,0.263,0.345,0.443,0.788,0,San Diego Padres,135,20,Nick Martinez,607259,4,4.01,1.22,7.0,6,0
718507,4/19/2023,San Diego Padres,135,20,True,0.223,0.308,0.383,0.691,1,Atlanta Braves,144,19,Charlie Morton,450203,4,3.22,1.61,6.0,5,1
718515,4/19/2023,Tampa Bay Rays,139,19,False,0.288,0.36,0.542,0.902,8,Cincinnati Reds,113,18,Levi Stoudt,686651,1,15.75,2.5,4.0,3,7
718515,4/19/2023,Cincinnati Reds,113,18,True,0.239,0.326,0.371,0.697,0,Tampa Bay Rays,139,19,Drew Rasmussen,656876,4,2.01,0.94,5.0,7,0
718513,4/19/2023,Cleveland Guardians,114,19,False,0.231,0.319,0.347,0.666,3,Detroit Tigers,116,17,Spencer Turnbull,605513,4,7.85,1.69,5.1,3,3
718513,4/19/2023,Detroit Tigers,116,17,True,0.218,0.278,0.343,0.621,2,Cleveland Guardians,114,19,Cal Quantrill,615698,4,4.15,1.43,6.0,4,0
718504,4/19/2023,Los Angeles Angels,108,18,False,0.239,0.33,0.38,0.71,2,New York Yankees,147,18,Jhony Brito,666745,4,5.4,1.4,4.1,3,1
718504,4/19/2023,New York Yankees,147,18,True,0.229,0.308,0.414,0.722,3,Los Angeles Angels,108,18,Griffin Canning,656288,2,3.48,1.16,5.1,4,2
718509,4/19/2023,Pittsburgh Pirates,134,19,False,0.257,0.335,0.449,0.784,14,Colorado Rockies,115,19,Austin Gomber,596295,4,12.12,2.14,2.0,1,9
718509,4/19/2023,Colorado Rockies,115,19,True,0.252,0.311,0.393,0.704,3,Pittsburgh Pirates,134,19,Johan Oviedo,670912,4,2.22,1.15,6.0,6,1
718511,4/19/2023,San Francisco Giants,137,17,False,0.24,0.322,0.421,0.743,5,Miami Marlins,146,19,Trevor Rogers,669432,4,4.0,1.22,3.0,3,1
718511,4/19/2023,Miami Marlins,146,19,True,0.249,0.305,0.383,0.688,2,San Francisco Giants,137,17,Alex Cobb,502171,4,2.79,1.5,5.0,8,1
718506,4/19/2023,Chicago Cubs,112,17,False,0.286,0.351,0.443,0.794,12,Oakland Athletics,133,19,Mason Miller,695243,1,4.15,1.15,4.1,5,2
718506,4/19/2023,Oakland Athletics,133,19,True,0.225,0.302,0.345,0.647,2,Chicago Cubs,112,17,Justin Steele,657006,4,1.44,0.88,6.0,5,2
718512,4/19/2023,Arizona Diamondbacks,109,19,False,0.257,0.303,0.418,0.721,5,St. Louis Cardinals,138,19,Jake Woodford,663765,4,6.05,1.71,5.0,1,4
718512,4/19/2023,St. Louis Cardinals,138,19,True,0.274,0.354,0.441,0.795,14,Arizona Diamondbacks,109,19,Madison Bumgarner,518516,4,10.26,2.4,3.0,2,7
718508,4/19/2023,New York Mets,121,19,False,0.227,0.337,0.376,0.713,5,Los Angeles Dodgers,119,19,Noah Syndergaard,592789,4,4.91,1.23,6.0,2,2
718508,4/19/2023,Los Angeles Dodgers,119,19,True,0.232,0.334,0.457,0.791,3,New York Mets,121,19,Max Scherzer,453286,4,3.72,1.19,3.0,3,0
718510,4/19/2023,Philadelphia Phillies,143,19,False,0.284,0.34,0.448,0.788,5,Chicago White Sox,145,19,Mike Clevinger,605182,4,3.26,1.5,3.0,1,3
718510,4/19/2023,Chicago White Sox,145,19,True,0.251,0.304,0.4,0.704,2,Philadelphia Phillies,143,19,Taijuan Walker,592836,4,3.8,1.31,6.1,3,2
718514,4/19/2023,Texas Rangers,140,18,False,0.251,0.327,0.417,0.744,12,Kansas City Royals,118,19,Brady Singer,663903,4,8.14,1.52,5.0,4,5
718514,4/19/2023,Kansas City Royals,118,19,True,0.208,0.264,0.331,0.595,3,Texas Rangers,140,18,Martin Perez,527048,4,3.38,1.55,5.2,3,3
718502,4/19/2023,Milwaukee Brewers,158,19,False,0.257,0.336,0.404,0.74,5,Seattle Mariners,136,19,Marco Gonzales,594835,3,3.78,1.32,6.0,9,2
718502,4/19/2023,Seattle Mariners,136,19,True,0.228,0.305,0.373,0.678,3,Milwaukee Brewers,158,19,Eric Lauer,641778,4,4.3,1.26,7.2,4,2
718501,4/19/2023,Toronto Blue Jays,141,19,False,0.263,0.332,0.4,0.732,1,Houston Astros,117,19,Luis Garcia,677651,4,5.14,1.38,7.0,9,0
718501,4/19/2023,Houston Astros,117,19,True,0.25,0.33,0.382,0.712,8,Toronto Blue Jays,141,19,Jose Berrios,621244,4,6.23,1.2,7.0,3,2
718518,4/19/2023,Baltimore Orioles,110,18,False,0.249,0.348,0.428,0.776,4,Washington Nationals,120,18,MacKenzie Gore,669022,4,3.43,1.38,6.0,7,3
718518,4/19/2023,Washington Nationals,120,18,True,0.25,0.315,0.335,0.65,0,Baltimore Orioles,110,18,Kyle Bradish,680694,2,0.0,1.04,6.0,6,0
718505,4/19/2023,Minnesota Twins,142,18,False,0.225,0.296,0.373,0.669,10,Boston Red Sox,111,19,Corey Kluber,446372,4,8.5,1.5,5.0,4,7
718505,4/19/2023,Boston Red Sox,111,19,True,0.24,0.322,0.408,0.73,4,Minnesota Twins,142,18,Joe Ryan,657746,4,3.24,0.76,6.0,3,3
718500,4/20/2023,Cincinnati Reds,113,19,False,0.24,0.324,0.368,0.692,3,Pittsburgh Pirates,134,20,Roansy Contreras,672710,4,4.57,1.52,6.2,8,1
718500,4/20/2023,Pittsburgh Pirates,134,20,True,0.253,0.331,0.446,0.777,4,Cincinnati Reds,113,19,Luke Weaver,596133,1,6.0,1.0,6.0,8,4
718498,4/20/2023,Colorado Rockies,115,20,False,0.25,0.31,0.393,0.703,5,Philadelphia Phillies,143,20,Matt Strahm,621381,4,3.0,0.94,5.1,11,3
718498,4/20/2023,Philadelphia Phillies,143,20,True,0.279,0.338,0.439,0.777,0,Colorado Rockies,115,20,Ryan Feltner,663372,4,6.16,1.68,5.2,6,0
718494,4/20/2023,San Diego Padres,135,21,False,0.222,0.307,0.387,0.694,7,Arizona Diamondbacks,109,20,Ryne Nelson,669194,4,4.91,1.18,5.0,4,5
718494,4/20/2023,Arizona Diamondbacks,109,20,True,0.26,0.304,0.419,0.723,5,San Diego Padres,135,21,Michael Wacha,608379,4,7.08,1.72,4.0,3,5
718499,4/20/2023,Los Angeles Dodgers,119,20,False,0.233,0.335,0.462,0.797,6,Chicago Cubs,112,18,Javier Assad,665871,1,9.82,1.77,3.0,3,2
718499,4/20/2023,Chicago Cubs,112,18,True,0.282,0.35,0.437,0.787,2,Los Angeles Dodgers,119,20,Michael Grove,675627,4,8.44,1.75,3.0,0,2
718496,4/20/2023,Los Angeles Angels,108,19,False,0.238,0.329,0.375,0.704,3,New York Yankees,147,19,Nestor Cortes,641482,4,3.09,1.03,6.0,7,3
718496,4/20/2023,New York Yankees,147,19,True,0.232,0.319,0.41,0.729,9,Los Angeles Angels,108,19,Patrick Sandoval,663776,4,3.38,1.45,4.0,5,5
718497,4/20/2023,Minnesota Twins,142,19,False,0.228,0.298,0.377,0.675,5,Boston Red Sox,111,20,Tanner Houck,656557,4,4.29,1.24,7.0,7,3
718497,4/20/2023,Boston Red Sox,111,20,True,0.247,0.327,0.42,0.747,11,Minnesota Twins,142,19,Kenta Maeda,628317,3,4.15,1.0,2.0,0,1
718503,4/20/2023,New York Mets,121,20,False,0.234,0.342,0.394,0.736,9,San Francisco Giants,137,18,Sean Manaea,640455,3,6.6,1.33,3.2,3,5
718503,4/20/2023,San Francisco Giants,137,18,True,0.238,0.321,0.42,0.741,4,New York Mets,121,20,Kodai Senga,673540,4,4.29,1.52,5.0,4,4
718492,4/21/2023,Cincinnati Reds,113,20,False,0.235,0.319,0.358,0.677,2,Pittsburgh Pirates,134,21,Mitch Keller,656605,5,3.64,1.25,6.0,5,2
718492,4/21/2023,Pittsburgh Pirates,134,21,True,0.251,0.331,0.439,0.77,4,Cincinnati Reds,113,20,Graham Ashcraft,668933,4,1.88,1.17,5.0,4,2
718495,4/21/2023,Detroit Tigers,116,18,False,0.216,0.274,0.334,0.608,1,Baltimore Orioles,110,19,Tyler Wells,669330,3,2.7,0.69,7.0,5,0
718495,4/21/2023,Baltimore Orioles,110,19,True,0.248,0.343,0.426,0.769,2,Detroit Tigers,116,18,Michael Lorenzen,547179,2,6.0,1.56,5.0,4,0
718493,4/21/2023,Colorado Rockies,115,21,False,0.246,0.308,0.388,0.696,3,Philadelphia Phillies,143,21,Aaron Nola,605400,5,5.4,1.34,7.0,3,3
718493,4/21/2023,Philadelphia Phillies,143,21,True,0.279,0.338,0.436,0.774,4,Colorado Rockies,115,21,Noah Davis,663562,2,0.93,1.24,4.2,5,2
718481,4/21/2023,St. Louis Cardinals,138,20,False,0.267,0.345,0.428,0.773,2,Seattle Mariners,136,20,George Kirby,669923,4,3.57,1.06,6.0,5,2
718481,4/21/2023,Seattle Mariners,136,20,True,0.228,0.305,0.374,0.679,5,St. Louis Cardinals,138,20,Steven Matz,571927,4,6.55,1.64,5.1,7,4
718482,4/21/2023,Washington Nationals,120,19,False,0.246,0.308,0.333,0.641,3,Minnesota Twins,142,20,Tyler Mahle,641816,4,3.32,1.15,6.1,4,1
718482,4/21/2023,Minnesota Twins,142,20,True,0.228,0.297,0.377,0.674,2,Washington Nationals,120,19,Trevor Williams,592866,4,3.38,1.08,6.0,4,2
718489,4/21/2023,Houston Astros,117,20,False,0.253,0.332,0.387,0.719,6,Atlanta Braves,144,20,Bryce Elder,693821,4,1.14,1.18,6.0,6,1
718489,4/21/2023,Atlanta Braves,144,20,True,0.261,0.343,0.438,0.781,4,Houston Astros,117,20,Hunter Brown,686613,4,3.09,1.2,4.2,7,4
718491,4/21/2023,Los Angeles Dodgers,119,21,False,0.225,0.326,0.445,0.771,0,Chicago Cubs,112,19,Drew Smyly,592767,4,3.13,0.91,7.2,10,0
718491,4/21/2023,Chicago Cubs,112,19,True,0.29,0.357,0.463,0.82,13,Los Angeles Dodgers,119,21,Julio Urias,628711,5,3.33,1.22,3.1,4,5
718487,4/21/2023,Toronto Blue Jays,141,20,False,0.261,0.332,0.403,0.735,6,New York Yankees,147,20,Domingo German,593334,4,4.5,1.05,6.0,6,4
718487,4/21/2023,New York Yankees,147,20,True,0.229,0.315,0.404,0.719,1,Toronto Blue Jays,141,20,Yusei Kikuchi,579328,4,3.8,1.17,6.0,3,1
718485,4/21/2023,Kansas City Royals,118,20,False,0.203,0.26,0.321,0.581,0,Los Angeles Angels,108,20,Shohei Ohtani,660271,5,0.64,0.82,7.0,11,0
718485,4/21/2023,Los Angeles Angels,108,20,True,0.237,0.328,0.373,0.701,2,Kansas City Royals,118,20,Taylor Clarke,664199,1,5.4,1.6,2.0,1,0
718490,4/21/2023,Oakland Athletics,133,20,False,0.226,0.308,0.35,0.658,5,Texas Rangers,140,19,Jon Gray,592351,4,3.72,1.45,5.1,2,4
718490,4/21/2023,Texas Rangers,140,19,True,0.25,0.328,0.413,0.741,4,Oakland Athletics,133,20,JP Sears,676664,4,4.98,1.11,6.0,11,4
718483,4/21/2023,Boston Red Sox,111,21,False,0.247,0.326,0.419,0.745,5,Milwaukee Brewers,158,20,Freddy Peralta,642547,4,3.97,1.28,5.2,4,4
718483,4/21/2023,Milwaukee Brewers,158,20,True,0.256,0.333,0.403,0.736,3,Boston Red Sox,111,21,Nick Pivetta,601713,4,4.58,1.37,5.2,7,3
718480,4/21/2023,New York Mets,121,21,False,0.24,0.344,0.395,0.739,7,San Francisco Giants,137,19,Anthony DeSclafani,543101,4,2.63,0.88,5.0,5,4
718480,4/21/2023,San Francisco Giants,137,19,True,0.235,0.317,0.41,0.727,0,New York Mets,121,21,Joey Lucchesi,664192,1,0.0,0.86,7.0,9,0
718484,4/21/2023,San Diego Padres,135,22,False,0.216,0.298,0.376,0.674,0,Arizona Diamondbacks,109,21,Zac Gallen,668678,5,2.59,0.8,7.0,11,0
718484,4/21/2023,Arizona Diamondbacks,109,21,True,0.264,0.308,0.419,0.727,9,San Diego Padres,135,22,Seth Lugo,607625,4,2.78,1.28,6.0,6,2
718486,4/21/2023,Chicago White Sox,145,20,False,0.252,0.312,0.402,0.714,7,Tampa Bay Rays,139,20,Calvin Faucher,676534,2,5.91,1.5,2.0,3,3
718486,4/21/2023,Tampa Bay Rays,139,20,True,0.288,0.361,0.544,0.905,8,Chicago White Sox,145,20,Michael Kopech,656629,4,6.97,1.74,5.0,9,5
718488,4/22/2023,Miami Marlins,146,21,False,0.251,0.311,0.388,0.699,3,Cleveland Guardians,114,21,Zach Plesac,668676,4,6.5,1.83,5.0,5,3
718488,4/22/2023,Cleveland Guardians,114,21,True,0.227,0.315,0.335,0.65,2,Miami Marlins,146,21,Braxton Garrett,666129,3,2.84,1.42,5.2,3,1
718488,4/22/2023,Miami Marlins,146,21,False,0.251,0.311,0.388,0.699,3,Cleveland Guardians,114,21,Zach Plesac,668676,4,6.5,1.83,5.0,5,3
718488,4/22/2023,Cleveland Guardians,114,21,True,0.227,0.315,0.335,0.65,2,Miami Marlins,146,21,Braxton Garrett,666129,3,2.84,1.42,5.2,3,1
