Game ID,Date,Offense Name,Offense ID,Offense Games Played,Offense Home,Offense AVG,Offense OBP,Offense SLG,Offense OPS,Offense Runs,Defense Name,Defense ID,Defense Games Played,Pitcher Name,Pitcher ID,Pitcher Starts,Pitcher ERA,Pitcher WHIP,Pitcher Innings,Pitcher Strikeouts,Pitcher Runs
662766,4/7/2022,Kansas City Royals,118,1,True,0.143,0.2,0.214,0.414,3,Cleveland Guardians,114,1,Shane Bieber,669456,1,0.0,0.43,4.2,4,1
661333,4/8/2022,Boston Red Sox,111,1,False,0.231,0.302,0.359,0.661,5,New York Yankees,147,1,Gerrit Cole,543037,1,6.75,1.25,4.0,3,3
661333,4/8/2022,New York Yankees,147,1,True,0.231,0.326,0.487,0.813,6,Boston Red Sox,111,1,Nathan Eovaldi,543135,1,5.4,1.2,5.0,7,3
661750,4/8/2022,Seattle Mariners,136,1,False,0.161,0.333,0.258,0.591,2,Minnesota Twins,142,1,Joe Ryan,657746,1,4.5,1.5,4.0,4,2
661750,4/8/2022,Minnesota Twins,142,1,True,0.138,0.265,0.241,0.506,1,Seattle Mariners,136,1,Robbie Ray,592662,1,1.29,1.0,7.0,5,1
661131,4/8/2022,Oakland Athletics,133,1,False,0.176,0.2,0.382,0.582,5,Philadelphia Phillies,143,1,Aaron Nola,605400,1,6.0,0.67,6.0,7,4
661131,4/8/2022,Philadelphia Phillies,143,1,True,0.333,0.41,0.545,0.955,9,Oakland Athletics,133,1,Frankie Montas,593423,1,9.0,1.4,5.0,6,5
662933,4/8/2022,Los Angeles Dodgers,119,1,False,0.222,0.317,0.278,0.595,5,Colorado Rockies,115,1,Kyle Freeland,607536,1,12.27,1.91,3.2,6,5
662933,4/8/2022,Colorado Rockies,115,1,True,0.2,0.263,0.314,0.577,3,Los Angeles Dodgers,119,1,Walker Buehler,621111,1,3.6,1.2,5.0,5,2
662124,4/8/2022,Miami Marlins,146,1,False,0.231,0.286,0.385,0.671,5,San Francisco Giants,137,1,Logan Webb,657277,1,1.5,1.0,6.0,3,1
662124,4/8/2022,San Francisco Giants,137,1,True,0.182,0.325,0.485,0.81,6,Miami Marlins,146,1,Sandy Alcantara,645261,1,3.6,1.6,5.0,4,3
661918,4/8/2022,Baltimore Orioles,110,1,False,0.212,0.297,0.364,0.661,1,Tampa Bay Rays,139,1,Shane McClanahan,663556,1,0.0,1.38,4.1,7,0
661918,4/8/2022,Tampa Bay Rays,139,1,True,0.267,0.314,0.267,0.581,2,Baltimore Orioles,110,1,John Means,607644,1,2.25,1.75,4.0,5,1
663417,4/8/2022,San Diego Padres,135,2,False,0.238,0.342,0.333,0.675,3,Arizona Diamondbacks,109,2,Merrill Kelly,518876,1,0.0,1.5,4.0,7,0
663417,4/8/2022,Arizona Diamondbacks,109,2,True,0.091,0.219,0.145,0.364,0,San Diego Padres,135,2,Sean Manaea,640455,1,0.0,0.14,7.0,7,0
662888,4/8/2022,Chicago White Sox,145,1,False,0.235,0.297,0.412,0.709,4,Detroit Tigers,116,1,Eduardo Rodriguez,593958,1,6.75,1.5,4.0,2,3
662888,4/8/2022,Detroit Tigers,116,1,True,0.242,0.359,0.424,0.783,5,Chicago White Sox,145,1,Lucas Giolito,608337,1,0.0,0.75,4.0,6,0
661576,4/8/2022,Cincinnati Reds,113,2,False,0.239,0.293,0.299,0.592,6,Atlanta Braves,144,2,Charlie Morton,450203,1,3.38,0.56,5.1,5,2
661576,4/8/2022,Atlanta Braves,144,2,True,0.194,0.32,0.274,0.594,7,Cincinnati Reds,113,2,Reiver Sanmartin,665665,1,19.29,3.86,2.1,2,5
661782,4/8/2022,Texas Rangers,140,1,False,0.229,0.341,0.514,0.855,8,Toronto Blue Jays,141,1,Jose Berrios,621244,1,108.0,15.0,0.1,0,4
661782,4/8/2022,Toronto Blue Jays,141,1,True,0.29,0.378,0.548,0.926,10,Texas Rangers,140,1,Jon Gray,592351,1,6.75,1.25,4.0,4,3
661041,4/8/2022,Houston Astros,117,2,False,0.293,0.346,0.707,1.053,13,Los Angeles Angels,108,2,Reid Detmers,672282,1,4.5,1.25,4.0,3,2
661041,4/8/2022,Los Angeles Angels,108,2,True,0.246,0.268,0.319,0.587,6,Houston Astros,117,2,Jake Odorizzi,543606,1,4.5,1.5,4.0,2,2
662559,4/8/2022,New York Mets,121,2,False,0.347,0.453,0.486,0.939,7,Washington Nationals,120,2,Josiah Gray,680686,1,9.0,2.5,4.0,5,4
662559,4/8/2022,Washington Nationals,120,2,True,0.177,0.224,0.29,0.514,3,New York Mets,121,2,Max Scherzer,453286,1,4.5,0.67,6.0,6,3
663147,5/30/2022,Milwaukee Brewers,158,50,False,0.235,0.311,0.411,0.722,3,Chicago Cubs,112,48,Drew Smyly,592767,9,3.8,1.27,3.0,3,0
663147,5/30/2022,Chicago Cubs,112,48,True,0.234,0.313,0.38,0.693,1,Milwaukee Brewers,158,50,Aaron Ashby,676879,5,2.7,1.33,6.0,12,1
662864,4/9/2022,Chicago White Sox,145,2,False,0.257,0.288,0.443,0.731,5,Detroit Tigers,116,2,Casey Mize,663554,1,7.2,1.4,5.0,2,4
662864,4/9/2022,Detroit Tigers,116,2,True,0.234,0.347,0.344,0.691,2,Chicago White Sox,145,2,Dylan Cease,656302,1,1.8,1.0,5.0,8,1
661917,4/9/2022,Baltimore Orioles,110,2,False,0.224,0.288,0.373,0.661,3,Tampa Bay Rays,139,2,Drew Rasmussen,656876,1,4.5,1.0,4.0,3,2
661917,4/9/2022,Tampa Bay Rays,139,2,True,0.271,0.324,0.373,0.697,5,Baltimore Orioles,110,2,Jordan Lyles,543475,1,9.0,2.0,5.0,2,5
662765,4/9/2022,Cleveland Guardians,114,2,False,0.182,0.25,0.212,0.462,0,Kansas City Royals,118,2,Brad Keller,641745,1,0.0,0.5,6.0,5,0
662765,4/9/2022,Kansas City Royals,118,2,True,0.167,0.219,0.2,0.419,1,Cleveland Guardians,114,2,Zach Plesac,668676,1,0.0,0.53,5.2,3,0
662931,4/9/2022,Los Angeles Dodgers,119,2,False,0.214,0.267,0.286,0.553,2,Colorado Rockies,115,2,German Marquez,608566,1,1.29,0.43,7.0,5,1
662931,4/9/2022,Colorado Rockies,115,2,True,0.224,0.278,0.343,0.621,3,Los Angeles Dodgers,119,2,Tony Gonsolin,664062,1,3.0,2.0,3.0,3,1
663404,4/9/2022,San Diego Padres,135,3,False,0.258,0.348,0.34,0.688,5,Arizona Diamondbacks,109,3,Zach Davies,605200,1,3.6,1.4,5.0,2,2
663404,4/9/2022,Arizona Diamondbacks,109,3,True,0.116,0.216,0.209,0.425,2,San Diego Padres,135,3,Joe Musgrove,605397,1,3.0,0.83,6.0,8,2
661756,4/9/2022,Seattle Mariners,136,2,False,0.212,0.333,0.348,0.681,4,Minnesota Twins,142,2,Sonny Gray,543243,1,3.86,1.29,4.2,4,2
661756,4/9/2022,Minnesota Twins,142,2,True,0.133,0.235,0.283,0.518,3,Seattle Mariners,136,2,Logan Gilbert,669302,1,1.8,0.8,5.0,7,1
663205,4/9/2022,Milwaukee Brewers,158,2,False,0.23,0.329,0.295,0.624,0,Chicago Cubs,112,2,Justin Steele,657006,1,0.0,1.0,5.0,5,0
663205,4/9/2022,Chicago Cubs,112,2,True,0.29,0.418,0.403,0.821,9,Milwaukee Brewers,158,2,Brandon Woodruff,605540,1,17.18,2.45,3.2,2,7
662020,4/9/2022,Pittsburgh Pirates,134,2,False,0.231,0.292,0.277,0.569,2,St. Louis Cardinals,138,2,Miles Mikolas,571945,1,4.91,2.18,3.2,1,2
662020,4/9/2022,St. Louis Cardinals,138,2,True,0.281,0.392,0.547,0.939,6,Pittsburgh Pirates,134,2,Mitch Keller,656605,1,9.0,2.0,4.0,4,4
661575,4/9/2022,Cincinnati Reds,113,3,False,0.198,0.255,0.24,0.495,1,Atlanta Braves,144,3,Kyle Wright,657140,1,0.0,0.5,6.0,6,0
661575,4/9/2022,Atlanta Braves,144,3,True,0.22,0.342,0.319,0.661,2,Cincinnati Reds,113,3,Vladimir Gutierrez,661269,1,4.15,1.85,4.1,4,2
661130,4/9/2022,Oakland Athletics,133,2,False,0.172,0.197,0.297,0.494,2,Philadelphia Phillies,143,2,Kyle Gibson,502043,1,0.0,0.29,7.0,10,0
661130,4/9/2022,Philadelphia Phillies,143,2,True,0.29,0.384,0.581,0.965,4,Oakland Athletics,133,2,Cole Irvin,608344,1,6.75,1.5,5.1,4,4
662588,4/9/2022,New York Mets,121,3,False,0.318,0.425,0.458,0.883,5,Washington Nationals,120,3,Joan Adon,672851,1,8.31,1.85,4.1,3,4
662588,4/9/2022,Washington Nationals,120,3,True,0.161,0.202,0.237,0.439,0,New York Mets,121,3,Chris Bassitt,605135,1,0.0,0.67,6.0,8,0
661332,4/9/2022,Boston Red Sox,111,2,False,0.194,0.275,0.333,0.608,2,New York Yankees,147,2,Luis Severino,622663,1,6.0,1.67,3.0,5,2
661332,4/9/2022,New York Yankees,147,2,True,0.197,0.289,0.439,0.728,4,Boston Red Sox,111,2,Nick Pivetta,601713,1,6.35,1.24,5.2,4,4
661040,4/9/2022,Houston Astros,117,3,False,0.231,0.292,0.529,0.821,0,Los Angeles Angels,108,3,Noah Syndergaard,592789,1,0.0,0.75,5.1,1,0
661040,4/9/2022,Los Angeles Angels,108,3,True,0.24,0.291,0.365,0.656,2,Houston Astros,117,3,Justin Verlander,434378,1,1.8,1.2,5.0,7,1
662123,4/9/2022,Miami Marlins,146,2,False,0.197,0.26,0.31,0.57,2,San Francisco Giants,137,2,Carlos Rodon,607074,1,1.8,1.0,5.0,12,1
662123,4/9/2022,San Francisco Giants,137,2,True,0.172,0.274,0.359,0.633,1,Miami Marlins,146,2,Pablo Lopez,641154,1,1.8,0.8,5.0,6,1
661803,4/9/2022,Texas Rangers,140,2,False,0.243,0.312,0.4,0.712,3,Toronto Blue Jays,141,2,Kevin Gausman,592332,1,5.4,1.6,5.0,5,3
661803,4/9/2022,Toronto Blue Jays,141,2,True,0.286,0.37,0.476,0.846,4,Texas Rangers,140,2,Dane Dunning,641540,1,5.4,1.4,5.0,4,3
661129,4/10/2022,Oakland Athletics,133,3,False,0.202,0.248,0.333,0.581,4,Philadelphia Phillies,143,3,Zach Eflin,621107,1,0.0,1.0,4.0,3,0
661129,4/10/2022,Philadelphia Phillies,143,3,True,0.231,0.324,0.462,0.786,1,Oakland Athletics,133,3,Daulton Jefferies,641726,1,0.0,0.8,5.0,2,0
662887,4/10/2022,Chicago White Sox,145,3,False,0.284,0.319,0.477,0.796,10,Detroit Tigers,116,3,Tarik Skubal,669373,1,9.0,2.0,4.0,3,5
662887,4/10/2022,Detroit Tigers,116,3,True,0.185,0.299,0.283,0.582,1,Chicago White Sox,145,3,Michael Kopech,656629,1,2.25,1.0,4.0,3,1
662570,4/10/2022,New York Mets,121,4,False,0.293,0.396,0.429,0.825,2,Washington Nationals,120,4,Erick Fedde,607200,1,3.6,1.4,5.0,5,2
662570,4/10/2022,Washington Nationals,120,4,True,0.164,0.202,0.246,0.448,4,New York Mets,121,4,Carlos Carrasco,471911,1,1.59,0.35,5.2,5,1
661738,4/10/2022,Seattle Mariners,136,3,False,0.212,0.322,0.354,0.676,4,Minnesota Twins,142,3,Bailey Ober,641927,1,7.2,1.2,5.0,4,4
661738,4/10/2022,Minnesota Twins,142,3,True,0.189,0.274,0.484,0.758,10,Seattle Mariners,136,3,Marco Gonzales,594835,1,9.0,4.0,2.0,1,6
662122,4/10/2022,Miami Marlins,146,3,False,0.238,0.289,0.324,0.613,2,San Francisco Giants,137,3,Anthony DeSclafani,543101,1,4.91,2.45,3.2,5,2
662122,4/10/2022,San Francisco Giants,137,3,True,0.183,0.26,0.333,0.593,3,Miami Marlins,146,3,Trevor Rogers,669432,1,3.6,1.4,5.0,3,3
661802,4/10/2022,Texas Rangers,140,3,False,0.262,0.344,0.467,0.811,12,Toronto Blue Jays,141,3,Hyun Jin Ryu,547943,1,16.2,2.1,3.1,4,6
661802,4/10/2022,Toronto Blue Jays,141,3,True,0.283,0.351,0.545,0.896,6,Texas Rangers,140,3,Spencer Howard,675921,1,18.0,2.0,3.0,5,6
662755,4/10/2022,Cleveland Guardians,114,3,False,0.298,0.36,0.43,0.79,17,Kansas City Royals,118,3,Kris Bubic,663460,1,67.5,7.5,0.2,0,5
662755,4/10/2022,Kansas City Royals,118,3,True,0.181,0.23,0.223,0.453,3,Cleveland Guardians,114,3,Cal Quantrill,615698,1,3.6,1.0,5.0,2,2
661916,4/10/2022,Baltimore Orioles,110,3,False,0.212,0.291,0.333,0.624,0,Tampa Bay Rays,139,3,Corey Kluber,446372,1,0.0,1.5,4.2,5,0
661916,4/10/2022,Tampa Bay Rays,139,3,True,0.297,0.358,0.429,0.787,8,Baltimore Orioles,110,3,Tyler Wells,669330,1,21.6,3.0,1.2,2,4
661573,4/10/2022,Cincinnati Reds,113,4,False,0.2,0.274,0.269,0.543,6,Atlanta Braves,144,4,Ian Anderson,666120,1,16.88,3.0,2.2,1,5
661573,4/10/2022,Atlanta Braves,144,4,True,0.22,0.322,0.35,0.672,3,Cincinnati Reds,113,4,Hunter Greene,668881,1,5.4,1.2,5.0,7,3
663204,4/10/2022,Milwaukee Brewers,158,3,False,0.207,0.312,0.359,0.671,5,Chicago Cubs,112,3,Marcus Stroman,573186,1,1.8,1.0,5.0,3,1
663204,4/10/2022,Chicago Cubs,112,3,True,0.239,0.374,0.359,0.733,4,Milwaukee Brewers,158,3,Freddy Peralta,642547,1,6.75,1.75,4.0,6,3
662934,4/10/2022,Los Angeles Dodgers,119,3,False,0.238,0.283,0.295,0.578,4,Colorado Rockies,115,3,Antonio Senzatela,622608,1,2.7,3.0,3.1,0,4
662934,4/10/2022,Colorado Rockies,115,3,True,0.25,0.315,0.39,0.705,9,Los Angeles Dodgers,119,3,Julio Urias,628711,1,13.5,4.0,2.0,0,6
663395,4/10/2022,San Diego Padres,135,4,False,0.252,0.348,0.382,0.73,10,Arizona Diamondbacks,109,4,Caleb Smith,592761,1,36.0,5.0,1.0,2,5
663395,4/10/2022,Arizona Diamondbacks,109,4,True,0.129,0.257,0.259,0.516,5,San Diego Padres,135,4,Nabil Crismatt,622503,1,0.0,1.33,3.0,4,0
661039,4/10/2022,Houston Astros,117,4,False,0.225,0.296,0.457,0.753,4,Los Angeles Angels,108,4,Jose Suarez,660761,1,4.15,1.38,4.1,2,2
661039,4/10/2022,Los Angeles Angels,108,4,True,0.233,0.277,0.364,0.641,1,Houston Astros,117,4,Jose Urquidy,664353,1,1.8,0.8,5.0,2,1
661316,4/10/2022,Boston Red Sox,111,3,False,0.186,0.274,0.324,0.598,4,New York Yankees,147,3,Jordan Montgomery,656756,1,8.1,1.5,3.1,4,3
661316,4/10/2022,New York Yankees,147,3,True,0.235,0.325,0.412,0.737,3,Boston Red Sox,111,3,Tanner Houck,656557,1,8.1,2.7,3.1,3,3
662019,4/10/2022,Pittsburgh Pirates,134,3,False,0.283,0.336,0.368,0.704,9,St. Louis Cardinals,138,3,Steven Matz,571927,1,21.0,3.33,3.0,5,7
662019,4/10/2022,St. Louis Cardinals,138,3,True,0.263,0.351,0.495,0.846,4,Pittsburgh Pirates,134,3,Bryse Wilson,669060,1,6.75,1.5,4.0,2,3
662863,4/11/2022,Boston Red Sox,111,4,False,0.173,0.243,0.308,0.551,1,Detroit Tigers,116,4,Matt Manning,666159,1,1.5,0.17,6.0,2,1
662863,4/11/2022,Detroit Tigers,116,4,True,0.203,0.303,0.317,0.62,3,Boston Red Sox,111,4,Michael Wacha,608379,1,2.08,1.15,4.1,4,1
661637,4/11/2022,New York Mets,121,5,False,0.277,0.375,0.387,0.762,4,Philadelphia Phillies,143,4,Ranger Suarez,624133,1,10.13,2.25,2.2,1,3
661637,4/11/2022,Philadelphia Phillies,143,4,True,0.24,0.331,0.463,0.794,5,New York Mets,121,5,Taijuan Walker,592836,1,0.0,0.0,2.0,4,0
661315,4/11/2022,Toronto Blue Jays,141,4,False,0.279,0.336,0.507,0.843,3,New York Yankees,147,4,Jameson Taillon,592791,1,3.6,1.0,5.0,6,2
661315,4/11/2022,New York Yankees,147,4,True,0.214,0.316,0.351,0.667,0,Toronto Blue Jays,141,4,Alek Manoah,666201,1,0.0,0.83,6.0,7,0
663403,4/11/2022,Milwaukee Brewers,158,4,False,0.202,0.303,0.331,0.634,0,Baltimore Orioles,110,4,Bruce Zimmermann,669145,1,0.0,1.25,4.0,4,0
663403,4/11/2022,Baltimore Orioles,110,4,True,0.208,0.299,0.308,0.607,2,Milwaukee Brewers,158,4,Adrian Houser,605288,1,4.91,1.91,3.2,3,2
661915,4/11/2022,Oakland Athletics,133,4,False,0.236,0.287,0.443,0.73,13,Tampa Bay Rays,139,4,Luis Patino,672715,1,13.5,1.5,0.2,0,1
661915,4/11/2022,Tampa Bay Rays,139,4,True,0.278,0.331,0.381,0.712,2,Oakland Athletics,133,4,Paul Blackburn,621112,1,0.0,0.8,5.0,7,0
661572,4/11/2022,Washington Nationals,120,5,False,0.215,0.275,0.307,0.582,11,Atlanta Braves,144,5,Huascar Ynoa,660623,1,15.0,3.0,3.0,4,5
661572,4/11/2022,Atlanta Braves,144,5,True,0.201,0.3,0.312,0.612,2,Washington Nationals,120,5,Josh Rogers,642028,1,1.69,0.75,5.1,3,1
662042,4/11/2022,Colorado Rockies,115,4,False,0.275,0.342,0.451,0.793,6,Texas Rangers,140,4,Taylor Hearn,621368,1,2.25,2.25,4.0,6,1
662042,4/11/2022,Texas Rangers,140,4,True,0.259,0.34,0.441,0.781,4,Colorado Rockies,115,4,Austin Gomber,596295,1,5.79,1.29,4.2,4,3
662754,4/11/2022,Cleveland Guardians,114,4,False,0.309,0.375,0.454,0.829,10,Kansas City Royals,118,4,Carlos Hernandez,672578,1,8.31,1.85,4.1,1,4
662754,4/11/2022,Kansas City Royals,118,4,True,0.202,0.275,0.256,0.531,7,Cleveland Guardians,114,4,Aaron Civale,650644,1,5.4,2.1,3.1,3,4
661754,4/11/2022,Seattle Mariners,136,4,False,0.177,0.282,0.292,0.574,0,Minnesota Twins,142,4,Dylan Bundy,605164,1,0.0,0.4,5.0,2,0
661754,4/11/2022,Minnesota Twins,142,4,True,0.22,0.298,0.465,0.763,4,Seattle Mariners,136,4,Chris Flexen,623167,1,6.23,1.85,4.1,3,3
662116,4/11/2022,San Diego Padres,135,5,False,0.256,0.35,0.381,0.731,4,San Francisco Giants,137,4,Alex Wood,622072,1,4.15,1.38,4.1,6,2
662116,4/11/2022,San Francisco Giants,137,4,True,0.213,0.292,0.339,0.631,2,San Diego Padres,135,5,Nick Martinez,607259,1,1.8,1.2,5.0,6,1
661036,4/11/2022,Miami Marlins,146,4,False,0.207,0.25,0.326,0.576,2,Los Angeles Angels,108,5,Michael Lorenzen,547179,1,1.5,0.33,6.0,7,1
661036,4/11/2022,Los Angeles Angels,108,5,True,0.233,0.295,0.39,0.685,6,Miami Marlins,146,4,Elieser Hernandez,622694,1,7.71,1.71,4.2,6,4
662018,6/14/2022,Pittsburgh Pirates,134,60,False,0.224,0.293,0.357,0.65,1,St. Louis Cardinals,138,63,Matthew Liberatore,669461,4,4.0,1.61,5.0,5,0
662018,6/14/2022,St. Louis Cardinals,138,63,True,0.252,0.32,0.394,0.714,3,Pittsburgh Pirates,134,60,JT Brubaker,664141,13,4.5,1.44,5.1,5,3
662862,4/12/2022,Boston Red Sox,111,5,False,0.192,0.259,0.317,0.576,5,Detroit Tigers,116,5,Tyler Alexander,641302,1,5.06,0.94,5.1,4,3
662862,4/12/2022,Detroit Tigers,116,5,True,0.195,0.286,0.305,0.591,3,Boston Red Sox,111,5,Rich Hill,448179,1,6.23,1.38,4.1,4,3
661538,4/12/2022,Seattle Mariners,136,5,False,0.183,0.291,0.299,0.59,2,Chicago White Sox,145,4,Vince Velasquez,592826,1,2.25,1.25,4.0,2,1
661538,4/12/2022,Chicago White Sox,145,4,True,0.266,0.309,0.439,0.748,3,Seattle Mariners,136,5,Matt Brash,666374,1,3.38,0.94,5.1,6,2
661038,4/12/2022,Miami Marlins,146,5,False,0.199,0.264,0.313,0.577,3,Los Angeles Angels,108,6,Patrick Sandoval,663776,1,0.0,1.5,4.0,6,1
661038,4/12/2022,Los Angeles Angels,108,6,True,0.218,0.283,0.378,0.661,4,Miami Marlins,146,5,Jesus Luzardo,666200,1,1.8,0.6,5.0,12,1
663088,4/12/2022,Cleveland Guardians,114,5,False,0.31,0.381,0.497,0.878,10,Cincinnati Reds,113,5,Tyler Mahle,641816,2,4.0,1.33,4.0,4,4
663088,4/12/2022,Cincinnati Reds,113,5,True,0.195,0.27,0.289,0.559,5,Cleveland Guardians,114,5,Shane Bieber,669456,2,2.7,0.7,5.1,5,3
662318,4/12/2022,Chicago Cubs,112,4,False,0.242,0.356,0.387,0.743,2,Pittsburgh Pirates,134,4,Jose Quintana,500779,1,1.69,1.31,5.1,3,1
662318,4/12/2022,Pittsburgh Pirates,134,4,True,0.259,0.302,0.36,0.662,1,Chicago Cubs,112,4,Drew Smyly,592767,1,0.0,0.6,5.0,1,0
661314,4/12/2022,Toronto Blue Jays,141,5,False,0.254,0.302,0.45,0.752,0,New York Yankees,147,5,Nestor Cortes,641482,1,0.0,0.69,4.1,5,0
661314,4/12/2022,New York Yankees,147,5,True,0.22,0.319,0.377,0.696,4,Toronto Blue Jays,141,5,Yusei Kikuchi,579328,1,5.4,2.1,3.1,2,3
663295,4/12/2022,Milwaukee Brewers,158,5,False,0.213,0.304,0.338,0.642,5,Baltimore Orioles,110,5,Spenser Watkins,657093,1,3.0,2.0,3.0,1,4
663295,4/12/2022,Baltimore Orioles,110,5,True,0.207,0.305,0.317,0.622,4,Milwaukee Brewers,158,5,Eric Lauer,641778,1,6.23,1.15,4.1,5,4
661636,4/12/2022,New York Mets,121,6,False,0.252,0.355,0.361,0.716,2,Philadelphia Phillies,143,5,Zack Wheeler,554430,1,1.93,0.64,4.2,3,1
661636,4/12/2022,Philadelphia Phillies,143,5,True,0.23,0.306,0.421,0.727,0,New York Mets,121,6,Tylor Megill,656731,2,0.0,0.58,5.1,5,0
662017,4/12/2022,Kansas City Royals,118,5,False,0.209,0.275,0.313,0.588,5,St. Louis Cardinals,138,4,Dakota Hudson,641712,1,6.75,1.25,4.0,4,3
662017,4/12/2022,St. Louis Cardinals,138,4,True,0.271,0.347,0.527,0.874,6,Kansas City Royals,118,5,Daniel Lynch IV,663738,1,10.8,2.0,5.0,7,6
663411,4/12/2022,Houston Astros,117,5,False,0.227,0.304,0.442,0.746,2,Arizona Diamondbacks,109,5,Madison Bumgarner,518516,2,2.25,1.5,5.0,2,1
663411,4/12/2022,Arizona Diamondbacks,109,5,True,0.13,0.257,0.26,0.517,1,Houston Astros,117,5,Luis Garcia,677651,1,0.0,1.0,4.0,1,0
661571,4/12/2022,Washington Nationals,120,6,False,0.222,0.276,0.343,0.619,4,Atlanta Braves,144,6,Bryce Elder,693821,1,4.76,1.06,5.2,4,3
661571,4/12/2022,Atlanta Braves,144,6,True,0.255,0.358,0.413,0.771,16,Washington Nationals,120,6,Patrick Corbin,571578,2,10.8,2.85,2.2,3,6
661753,4/12/2022,Los Angeles Dodgers,119,4,False,0.243,0.316,0.321,0.637,7,Minnesota Twins,142,5,Chris Archer,502042,1,0.0,0.5,4.0,3,0
661753,4/12/2022,Minnesota Twins,142,5,True,0.206,0.287,0.419,0.706,2,Los Angeles Dodgers,119,4,Andrew Heaney,571760,1,0.0,0.69,4.1,5,1
662104,4/12/2022,San Diego Padres,135,6,False,0.242,0.343,0.359,0.702,2,San Francisco Giants,137,5,Alex Cobb,502171,1,3.6,1.2,5.0,10,2
662104,4/12/2022,San Francisco Giants,137,5,True,0.256,0.332,0.421,0.753,13,San Diego Padres,135,6,Yu Darvish,506433,2,10.57,1.83,1.2,2,9
661995,4/12/2022,Colorado Rockies,115,5,False,0.266,0.338,0.428,0.766,4,Texas Rangers,140,5,Martin Perez,527048,1,6.75,2.0,4.0,2,3
661995,4/12/2022,Texas Rangers,140,5,True,0.236,0.327,0.385,0.712,1,Colorado Rockies,115,5,Chad Kuhl,641771,1,2.08,1.38,4.1,5,1
661944,4/12/2022,Oakland Athletics,133,5,False,0.234,0.313,0.423,0.736,8,Tampa Bay Rays,139,5,Tommy Romero,676720,1,16.2,4.2,1.2,1,3
661944,4/12/2022,Tampa Bay Rays,139,5,True,0.284,0.352,0.456,0.808,9,Oakland Athletics,133,5,Adam Oller,670124,1,33.75,6.0,1.1,3,5
